aid1,aid2,PublicationId,Year
434,604,2032662118,2000
131,312,2081438702,2003
354,447,2148797410,2003
312,714,2081438702,2003
242,714,2081438702,2003
242,312,2081438702,2003
131,714,2081438702,2003
354,729,2148797410,2003
131,242,2081438702,2003
290,424,2058945027,2003
116,424,2058945027,2003
447,729,2148797410,2003
26,176,1991049437,2003
116,290,2058945027,2003
190,278,2040889750,2004
242,426,141178354,2004
242,714,141178354,2004
426,714,141178354,2004
162,193,2917471711,2004
41,193,2917471711,2004
41,162,2917471711,2004
237,667,2594096449,2004
356,677,2594096449,2004
356,667,2594096449,2004
356,237,2594096449,2004
92,206,2023216257,2004
206,741,2023216257,2004
667,677,2594096449,2004
92,741,2023216257,2004
237,677,2594096449,2004
116,424,2186970589,2004
116,547,2186970589,2004
424,547,2186970589,2004
193,706,2244732202,2005
212,740,2096582896,2005
197,411,2736076540,2005
190,411,2736076540,2005
190,197,2736076540,2005
918,919,2735386739,2005
916,919,2735386739,2005
916,918,2735386739,2005
212,763,2096582896,2005
212,723,2096582896,2005
212,557,2096582896,2005
212,547,2096582896,2005
719,503,2686377191,2005
194,503,2686377191,2005
194,719,2686377191,2005
212,424,2096582896,2005
212,304,2096582896,2005
113,503,2686377191,2005
113,719,2686377191,2005
113,194,2686377191,2005
212,661,2096582896,2005
212,785,2096582896,2005
304,547,2096582896,2005
116,785,2096582896,2005
557,661,2096582896,2005
547,785,2096582896,2005
547,763,2096582896,2005
547,740,2096582896,2005
547,723,2096582896,2005
547,661,2096582896,2005
547,557,2096582896,2005
424,785,2096582896,2005
424,763,2096582896,2005
304,424,2096582896,2005
424,740,2096582896,2005
424,661,2096582896,2005
424,557,2096582896,2005
424,547,2096582896,2005
304,785,2096582896,2005
304,763,2096582896,2005
304,740,2096582896,2005
304,723,2096582896,2005
304,661,2096582896,2005
304,557,2096582896,2005
424,723,2096582896,2005
116,763,2096582896,2005
116,723,2096582896,2005
557,723,2096582896,2005
116,326,2086672633,2005
116,212,2086672633,2005
83,482,2613134743,2005
677,970,2594912664,2005
666,970,2594912664,2005
666,677,2594912664,2005
26,176,1987534390,2005
116,424,1989859713,2005
116,547,1989859713,2005
116,424,2086672633,2005
424,547,1989859713,2005
85,517,2014704677,2005
85,137,2014704677,2005
411,970,2594912664,2005
411,677,2594912664,2005
411,666,2594912664,2005
356,970,2594912664,2005
356,677,2594912664,2005
356,666,2594912664,2005
356,411,2594912664,2005
137,517,2014704677,2005
116,740,2096582896,2005
116,547,2086672633,2005
212,424,2086672633,2005
116,661,2096582896,2005
116,557,2096582896,2005
116,547,2096582896,2005
116,424,2096582896,2005
116,304,2096582896,2005
116,212,2096582896,2005
58,804,2492841122,2005
58,848,2492841122,2005
58,849,2492841122,2005
212,326,2086672633,2005
804,848,2492841122,2005
848,849,2492841122,2005
188,582,2614891545,2005
111,744,1583971066,2005
111,733,1583971066,2005
744,733,1583971066,2005
424,547,2086672633,2005
326,547,2086672633,2005
326,424,2086672633,2005
193,614,2244732202,2005
804,849,2492841122,2005
557,740,2096582896,2005
212,547,2086672633,2005
557,785,2096582896,2005
661,723,2096582896,2005
661,740,2096582896,2005
661,763,2096582896,2005
661,785,2096582896,2005
723,740,2096582896,2005
614,706,2244732202,2005
723,785,2096582896,2005
740,763,2096582896,2005
723,763,2096582896,2005
238,274,96392772,2005
557,763,2096582896,2005
740,785,2096582896,2005
763,785,2096582896,2005
424,547,2186451362,2006
516,557,2038326973,2006
424,610,2186451362,2006
257,610,2186451362,2006
257,547,2186451362,2006
219,623,2018148378,2006
340,795,2018148378,2006
340,623,2018148378,2006
219,795,2018148378,2006
76,209,2041641604,2006
219,340,2018148378,2006
153,795,2018148378,2006
153,623,2018148378,2006
153,340,2018148378,2006
153,219,2018148378,2006
90,795,2018148378,2006
623,795,2018148378,2006
76,351,2041641604,2006
209,636,2041641604,2006
76,601,2041641604,2006
265,295,2071818443,2006
547,610,2186451362,2006
601,636,2041641604,2006
582,730,2611567586,2006
188,582,2611567586,2006
87,730,2611567586,2006
87,582,2611567586,2006
87,188,2611567586,2006
76,578,2041641604,2006
578,636,2041641604,2006
351,636,2041641604,2006
351,601,2041641604,2006
351,578,2041641604,2006
90,623,2018148378,2006
209,601,2041641604,2006
209,578,2041641604,2006
209,351,2041641604,2006
76,636,2041641604,2006
578,601,2041641604,2006
90,340,2018148378,2006
90,489,1981723444,2006
90,153,2018148378,2006
743,759,2587216311,2006
748,759,2587216311,2006
565,749,2592565443,2006
45,197,2594058811,2006
45,411,2594058811,2006
45,664,2594058811,2006
45,668,2594058811,2006
197,411,2594058811,2006
743,748,2587216311,2006
197,664,2594058811,2006
411,664,2594058811,2006
411,668,2594058811,2006
664,668,2594058811,2006
257,424,2186451362,2006
116,610,2186451362,2006
116,547,2186451362,2006
116,424,2186451362,2006
116,257,2186451362,2006
197,668,2594058811,2006
90,219,2018148378,2006
662,759,2587216311,2006
662,743,2587216311,2006
541,603,2587216311,2006
2,295,1966733052,2006
541,219,2587216311,2006
90,205,1981723444,2006
205,489,1981723444,2006
541,662,2587216311,2006
541,743,2587216311,2006
541,748,2587216311,2006
662,748,2587216311,2006
541,759,2587216311,2006
603,662,2587216311,2006
603,743,2587216311,2006
603,748,2587216311,2006
603,759,2587216311,2006
219,662,2587216311,2006
219,743,2587216311,2006
219,748,2587216311,2006
219,759,2587216311,2006
603,219,2587216311,2006
455,684,2614886817,2006
188,730,2611567586,2006
424,547,2108672331,2006
101,199,2091195422,2006
557,653,253939971,2006
301,547,2108672331,2006
301,424,2108672331,2006
116,547,2108672331,2006
116,424,2108672331,2006
116,301,2108672331,2006
112,188,2775384779,2006
112,556,2775384779,2006
112,582,2775384779,2006
188,556,2775384779,2006
295,557,253939971,2006
556,582,2775384779,2006
610,646,2899255658,2006
188,582,2775384779,2006
646,878,2899255658,2006
610,878,2899255658,2006
295,653,253939971,2006
219,541,1967871120,2007
219,603,1967871120,2007
219,966,1967871120,2007
470,541,1967871120,2007
470,603,1967871120,2007
470,966,1967871120,2007
90,966,1967871120,2007
541,966,1967871120,2007
603,966,1967871120,2007
344,937,1973491230,2007
90,603,1967871120,2007
90,541,1967871120,2007
90,470,1967871120,2007
90,219,1967871120,2007
219,470,1967871120,2007
541,603,1967871120,2007
363,482,12259815,2007
78,509,2130017810,2007
229,357,2130502436,2007
509,921,2130017810,2007
305,921,2130017810,2007
188,289,2623248709,2007
188,582,2623248709,2007
289,582,2623248709,2007
305,509,2130017810,2007
257,424,2603646149,2007
167,921,2130017810,2007
167,305,2130017810,2007
547,610,2603646149,2007
424,610,2603646149,2007
424,547,2603646149,2007
257,610,2603646149,2007
257,547,2603646149,2007
78,921,2130017810,2007
251,485,12259815,2007
212,610,2603646149,2007
78,167,2130017810,2007
212,424,2603646149,2007
120,924,2109120743,2007
120,182,2109120743,2007
29,924,2109120743,2007
29,182,2109120743,2007
29,120,2109120743,2007
401,333,2911537593,2007
401,888,2911537593,2007
333,888,2911537593,2007
83,485,12259815,2007
251,363,12259815,2007
251,482,12259815,2007
82,292,1992696989,2007
82,399,1992696989,2007
82,436,1992696989,2007
292,399,1992696989,2007
292,436,1992696989,2007
399,436,1992696989,2007
182,924,2109120743,2007
212,547,2603646149,2007
82,504,2123168773,2007
51,167,2130017810,2007
116,523,1979124584,2007
212,257,2603646149,2007
116,610,2603646149,2007
116,547,2603646149,2007
78,305,2130017810,2007
229,140,2130502436,2007
51,921,2130017810,2007
116,424,2603646149,2007
116,257,2603646149,2007
116,212,2603646149,2007
482,485,12259815,2007
102,300,291766218,2007
102,405,291766218,2007
300,405,291766218,2007
51,509,2130017810,2007
353,453,628475466,2007
51,305,2130017810,2007
51,78,2130017810,2007
357,140,2130502436,2007
167,509,2130017810,2007
113,503,2133592504,2007
42,345,2082591812,2007
42,324,2082591812,2007
83,363,12259815,2007
83,251,12259815,2007
54,485,12259815,2007
54,482,12259815,2007
54,363,12259815,2007
54,251,12259815,2007
365,481,2144608052,2007
292,399,2079038530,2007
82,399,2079038530,2007
82,292,2079038530,2007
275,526,2488023218,2007
116,424,2617167596,2007
295,798,2062168689,2007
116,572,2060470254,2007
242,714,2059694956,2007
42,445,2082591812,2007
54,83,12259815,2007
324,345,2082591812,2007
345,445,2082591812,2007
363,485,12259815,2007
15,345,2138917348,2007
42,225,2138917348,2007
15,324,2138917348,2007
116,212,2617167596,2007
42,324,2138917348,2007
42,345,2138917348,2007
225,324,2138917348,2007
225,345,2138917348,2007
324,345,2138917348,2007
202,365,2144608052,2007
202,422,2144608052,2007
202,481,2144608052,2007
365,422,2144608052,2007
742,805,2613774713,2007
354,805,2613774713,2007
354,742,2613774713,2007
324,445,2082591812,2007
422,481,2144608052,2007
212,424,2617167596,2007
116,610,2617167596,2007
547,610,2617167596,2007
424,547,2610887783,2007
694,777,2095075487,2007
116,547,2610887783,2007
399,777,2095075487,2007
346,915,1651457188,2007
116,424,2610887783,2007
15,42,2138917348,2007
399,694,2095075487,2007
292,777,2095075487,2007
116,547,2617167596,2007
292,694,2095075487,2007
292,399,2095075487,2007
82,777,2095075487,2007
84,275,2488023218,2007
84,526,2488023218,2007
82,292,2095075487,2007
424,610,2617167596,2007
82,399,2095075487,2007
82,694,2095075487,2007
83,482,12259815,2007
212,547,2617167596,2007
212,610,2617167596,2007
223,275,2134267121,2007
424,547,2617167596,2007
15,225,2138917348,2007
113,448,2025918804,2007
223,526,2134267121,2007
275,526,2134267121,2007
117,399,2039839186,2008
82,117,2039839186,2008
82,292,2039839186,2008
82,399,2039839186,2008
82,694,2039839186,2008
351,440,2169616320,2008
76,440,2169616320,2008
76,351,2169616320,2008
399,694,2039839186,2008
292,694,2039839186,2008
677,970,2161749311,2008
356,970,2161749311,2008
292,399,2039839186,2008
356,677,2161749311,2008
117,292,2039839186,2008
117,694,2039839186,2008
242,312,2005121262,2008
131,312,2005121262,2008
214,567,2064606555,2008
102,300,2496731255,2008
202,715,2074155770,2008
82,117,2078483132,2008
82,292,2078483132,2008
57,288,2154642700,2008
57,311,2154642700,2008
57,475,2154642700,2008
82,399,2078483132,2008
288,311,2154642700,2008
288,475,2154642700,2008
82,694,2078483132,2008
117,292,2078483132,2008
117,399,2078483132,2008
117,694,2078483132,2008
292,399,2078483132,2008
292,694,2078483132,2008
399,694,2078483132,2008
294,356,2161749311,2008
294,677,2161749311,2008
294,970,2161749311,2008
95,199,2079846758,2008
312,714,2005121262,2008
242,714,2005121262,2008
131,714,2005121262,2008
131,242,2005121262,2008
311,475,2154642700,2008
23,449,6005923,2008
333,976,1966137604,2008
23,581,6005923,2008
449,581,6005923,2008
724,746,961967439,2008
21,803,2612082277,2008
548,503,2758487339,2008
113,503,2758487339,2008
113,548,2758487339,2008
491,803,2612082277,2008
21,491,2612082277,2008
659,976,1966137604,2008
188,582,2731525691,2008
659,333,1966137604,2008
333,401,1989314239,2009
692,811,66821092,2009
418,524,2039710316,2009
690,692,66821092,2009
333,659,2063380934,2009
55,395,2113210612,2009
55,317,2113210612,2009
116,675,2020729859,2009
6,320,2617217192,2009
690,811,66821092,2009
245,553,2390258118,2009
168,344,1593193367,2009
36,333,2063380934,2009
317,395,2113210612,2009
168,207,1593193367,2009
168,752,1593193367,2009
207,344,1593193367,2009
207,752,1593193367,2009
344,752,1593193367,2009
119,524,2039710316,2009
307,838,2186039996,2009
334,796,2023059180,2009
76,300,2127211885,2009
116,249,2020729859,2009
36,659,2063380934,2009
6,503,2617217192,2009
249,675,2020729859,2009
183,202,2014651090,2009
119,418,2039710316,2009
320,503,2617217192,2009
56,432,2028169417,2009
245,553,2551204900,2009
33,352,2237842677,2009
27,369,2102614574,2009
33,554,2237842677,2009
352,554,2237842677,2009
369,412,2102614574,2009
27,412,2102614574,2009
307,705,2621274521,2010
221,327,1141684264,2010
596,710,2491486925,2010
134,624,2617153450,2010
16,262,2495200487,2010
221,372,1141684264,2010
16,276,2495200487,2010
16,585,2495200487,2010
202,222,2996524459,2010
16,605,2495200487,2010
16,767,2495200487,2010
3,179,3022304875,2010
134,158,2615773570,2010
221,476,1141684264,2010
595,710,2491486925,2010
327,372,1141684264,2010
307,838,2621274521,2010
705,838,2621274521,2010
71,733,1496976698,2010
14,452,2734432476,2010
14,721,2734432476,2010
452,721,2734432476,2010
719,135,2742785560,2010
476,958,1141684264,2010
372,958,1141684264,2010
372,476,1141684264,2010
589,596,2491486925,2010
589,710,2491486925,2010
327,958,1141684264,2010
595,596,2491486925,2010
327,476,1141684264,2010
221,958,1141684264,2010
589,595,2491486925,2010
319,627,1990999662,2010
16,783,2495200487,2010
585,776,2495200487,2010
585,783,2495200487,2010
605,767,2495200487,2010
605,776,2495200487,2010
605,783,2495200487,2010
767,776,2495200487,2010
767,783,2495200487,2010
776,783,2495200487,2010
14,423,2612274471,2010
93,384,2504521303,2010
93,460,2504521303,2010
585,767,2495200487,2010
93,713,2504521303,2010
384,713,2504521303,2010
460,713,2504521303,2010
14,136,2529583907,2010
82,117,2550196179,2010
82,150,2550196179,2010
82,255,2550196179,2010
82,292,2550196179,2010
117,150,2550196179,2010
117,255,2550196179,2010
117,292,2550196179,2010
150,255,2550196179,2010
384,460,2504521303,2010
14,452,2612274471,2010
14,721,2612274471,2010
423,452,2612274471,2010
262,276,2495200487,2010
262,585,2495200487,2010
262,605,2495200487,2010
332,627,1990999662,2010
262,776,2495200487,2010
262,783,2495200487,2010
389,431,2613267033,2010
352,431,2613267033,2010
352,389,2613267033,2010
308,389,2613267033,2010
308,352,2613267033,2010
276,585,2495200487,2010
276,605,2495200487,2010
276,767,2495200487,2010
276,776,2495200487,2010
276,783,2495200487,2010
585,605,2495200487,2010
452,721,2612651932,2010
423,721,2612651932,2010
423,452,2612651932,2010
14,721,2612651932,2010
14,452,2612651932,2010
14,423,2612651932,2010
452,721,2612274471,2010
423,721,2612274471,2010
16,776,2495200487,2010
308,431,2613267033,2010
179,939,3022304875,2010
3,220,3022304875,2010
154,243,2164695065,2010
119,689,2164695065,2010
119,507,2164695065,2010
119,501,2164695065,2010
119,246,2164695065,2010
119,243,2164695065,2010
119,154,2164695065,2010
332,975,2295364771,2010
627,975,2295364771,2010
33,352,2466023948,2010
33,512,2466023948,2010
352,512,2466023948,2010
314,657,2468679082,2010
608,734,2472940054,2010
547,610,2134409731,2010
424,610,2134409731,2010
424,547,2134409731,2010
212,610,2134409731,2010
212,547,2134409731,2010
212,424,2134409731,2010
116,610,2134409731,2010
116,547,2134409731,2010
116,424,2134409731,2010
154,246,2164695065,2010
154,501,2164695065,2010
154,507,2164695065,2010
154,689,2164695065,2010
235,348,8112120,2010
235,422,8112120,2010
235,481,8112120,2010
348,422,8112120,2010
348,481,8112120,2010
422,481,8112120,2010
5,319,2295364771,2010
5,332,2295364771,2010
5,627,2295364771,2010
5,975,2295364771,2010
319,332,2295364771,2010
116,212,2134409731,2010
319,627,2295364771,2010
332,627,2295364771,2010
507,689,2164695065,2010
501,689,2164695065,2010
501,507,2164695065,2010
246,689,2164695065,2010
246,507,2164695065,2010
246,501,2164695065,2010
243,689,2164695065,2010
243,507,2164695065,2010
243,501,2164695065,2010
243,246,2164695065,2010
319,975,2295364771,2010
949,979,3022304875,2010
939,979,3022304875,2010
939,949,3022304875,2010
220,293,3022304875,2010
192,979,3022304875,2010
192,949,3022304875,2010
192,939,3022304875,2010
192,750,3022304875,2010
192,535,3022304875,2010
192,293,3022304875,2010
192,220,3022304875,2010
179,979,3022304875,2010
179,949,3022304875,2010
583,595,2491486925,2010
220,535,3022304875,2010
583,596,2491486925,2010
179,750,3022304875,2010
179,535,3022304875,2010
179,293,3022304875,2010
179,220,3022304875,2010
179,192,3022304875,2010
3,979,3022304875,2010
3,949,3022304875,2010
3,939,3022304875,2010
3,750,3022304875,2010
3,535,3022304875,2010
3,293,3022304875,2010
583,710,2491486925,2010
3,192,3022304875,2010
220,750,3022304875,2010
27,412,2113680867,2010
750,979,3022304875,2010
750,949,3022304875,2010
750,939,3022304875,2010
535,979,3022304875,2010
535,949,3022304875,2010
535,939,3022304875,2010
535,750,3022304875,2010
293,979,3022304875,2010
293,949,3022304875,2010
293,939,3022304875,2010
293,750,3022304875,2010
583,589,2491486925,2010
293,535,3022304875,2010
220,949,3022304875,2010
421,746,2126364451,2010
220,939,3022304875,2010
387,459,2117263543,2010
143,459,2117263543,2010
143,387,2117263543,2010
59,459,2117263543,2010
59,387,2117263543,2010
59,143,2117263543,2010
412,925,2113680867,2010
27,925,2113680867,2010
220,979,3022304875,2010
150,292,2550196179,2010
262,767,2495200487,2010
257,424,2027305600,2010
269,787,2033620624,2010
269,529,2033620624,2010
269,273,2033620624,2010
260,529,2033620624,2010
260,273,2033620624,2010
260,269,2033620624,2010
151,787,2033620624,2010
151,529,2033620624,2010
151,273,2033620624,2010
151,269,2033620624,2010
151,260,2033620624,2010
12,787,2033620624,2010
12,529,2033620624,2010
12,273,2033620624,2010
12,269,2033620624,2010
273,529,2033620624,2010
30,359,2056796790,2010
273,787,2033620624,2010
529,787,2033620624,2010
76,291,1977607547,2010
211,586,2580916631,2010
467,542,1802066388,2010
467,685,1802066388,2010
467,746,1802066388,2010
542,685,1802066388,2010
542,746,1802066388,2010
12,260,2033620624,2010
149,586,2580916631,2010
58,804,2045156660,2010
58,848,2045156660,2010
58,849,2045156660,2010
804,848,2045156660,2010
804,849,2045156660,2010
685,746,1802066388,2010
848,849,2045156660,2010
149,211,2580916631,2010
23,449,2000713095,2010
260,787,2033620624,2010
255,292,2550196179,2010
116,257,2027305600,2010
12,151,2033620624,2010
116,547,2027305600,2010
116,610,2027305600,2010
116,646,2027305600,2010
257,547,2027305600,2010
5,319,1990999662,2010
5,332,1990999662,2010
5,627,1990999662,2010
319,332,1990999662,2010
116,424,2027305600,2010
610,646,2027305600,2010
257,646,2027305600,2010
424,547,2027305600,2010
547,646,2027305600,2010
424,610,2027305600,2010
424,646,2027305600,2010
547,610,2027305600,2010
257,610,2027305600,2010
3,965,3089362634,2011
3,220,3089362634,2011
3,535,3089362634,2011
188,367,2609764586,2011
188,226,2609764586,2011
276,767,2489089210,2011
276,776,2489089210,2011
382,471,1881854520,2011
382,449,1881854520,2011
3,202,3089362634,2011
185,648,1881854520,2011
185,471,1881854520,2011
185,449,1881854520,2011
262,940,2489089210,2011
185,382,1881854520,2011
179,192,3089362634,2011
3,979,3089362634,2011
3,222,3089362634,2011
3,750,3089362634,2011
449,471,1881854520,2011
255,566,2132550945,2011
3,179,3089362634,2011
382,648,1881854520,2011
16,776,2489089210,2011
16,783,2489089210,2011
16,940,2489089210,2011
262,276,2489089210,2011
179,220,3089362634,2011
262,767,2489089210,2011
262,776,2489089210,2011
262,783,2489089210,2011
449,648,1881854520,2011
16,767,2489089210,2011
3,192,3089362634,2011
16,276,2489089210,2011
471,648,1881854520,2011
150,255,2132550945,2011
150,374,2132550945,2011
150,566,2132550945,2011
150,650,2132550945,2011
255,374,2132550945,2011
255,650,2132550945,2011
374,566,2132550945,2011
374,650,2132550945,2011
566,650,2132550945,2011
199,244,2133448733,2011
16,262,2489089210,2011
179,535,3089362634,2011
484,586,2395472943,2011
179,202,3089362634,2011
570,793,1990711990,2011
40,69,1995591245,2011
40,291,1995591245,2011
40,532,1995591245,2011
69,291,1995591245,2011
69,532,1995591245,2011
291,532,1995591245,2011
570,725,1990711990,2011
570,720,1990711990,2011
488,586,2260084776,2011
564,972,1990711990,2011
564,725,1990711990,2011
564,720,1990711990,2011
564,570,1990711990,2011
338,972,1990711990,2011
338,793,1990711990,2011
338,725,1990711990,2011
338,720,1990711990,2011
338,570,1990711990,2011
338,564,1990711990,2011
564,793,1990711990,2011
177,972,1990711990,2011
211,586,2260084776,2011
149,586,2260084776,2011
793,972,1990711990,2011
725,972,1990711990,2011
725,793,1990711990,2011
720,972,1990711990,2011
222,979,3089362634,2011
965,979,3089362634,2011
965,222,3089362634,2011
202,979,3089362634,2011
202,222,3089362634,2011
211,488,2260084776,2011
720,793,1990711990,2011
570,972,1990711990,2011
202,965,3089362634,2011
750,979,3089362634,2011
750,222,3089362634,2011
149,211,2260084776,2011
750,965,3089362634,2011
750,202,3089362634,2011
535,979,3089362634,2011
149,488,2260084776,2011
720,725,1990711990,2011
177,793,1990711990,2011
177,725,1990711990,2011
177,720,1990711990,2011
192,535,3089362634,2011
192,220,3089362634,2011
53,570,1990711990,2011
53,564,1990711990,2011
53,338,1990711990,2011
179,979,3089362634,2011
149,586,2395472943,2011
211,484,2395472943,2011
211,586,2395472943,2011
149,484,2395472943,2011
368,394,2140000731,2011
116,368,2140000731,2011
74,394,2140000731,2011
74,368,2140000731,2011
74,116,2140000731,2011
35,648,1881854520,2011
134,158,2401781608,2011
53,177,1990711990,2011
179,222,3089362634,2011
179,965,3089362634,2011
116,394,2140000731,2011
149,211,2395472943,2011
53,720,1990711990,2011
192,750,3089362634,2011
177,570,1990711990,2011
177,564,1990711990,2011
177,338,1990711990,2011
53,972,1990711990,2011
53,793,1990711990,2011
53,725,1990711990,2011
242,714,2330681858,2011
535,222,3089362634,2011
535,965,3089362634,2011
535,202,3089362634,2011
535,750,3089362634,2011
220,979,3089362634,2011
220,222,3089362634,2011
220,965,3089362634,2011
220,202,3089362634,2011
220,750,3089362634,2011
220,535,3089362634,2011
192,979,3089362634,2011
192,222,3089362634,2011
192,965,3089362634,2011
192,202,3089362634,2011
179,750,3089362634,2011
76,351,383135094,2011
631,634,2556526409,2011
582,698,2609764586,2011
465,792,2562766371,2011
465,695,2562766371,2011
465,688,2562766371,2011
465,577,2562766371,2011
464,792,2562766371,2011
464,695,2562766371,2011
464,688,2562766371,2011
464,577,2562766371,2011
464,465,2562766371,2011
396,792,2562766371,2011
202,715,1548444287,2011
428,737,1545659942,2011
344,737,1545659942,2011
344,428,1545659942,2011
449,454,2049944762,2011
396,695,2562766371,2011
433,698,2609764586,2011
207,737,1545659942,2011
207,428,1545659942,2011
207,344,1545659942,2011
168,737,1545659942,2011
168,428,1545659942,2011
168,344,1545659942,2011
168,207,1545659942,2011
128,737,1545659942,2011
128,428,1545659942,2011
128,344,1545659942,2011
128,207,1545659942,2011
128,168,1545659942,2011
106,467,1766882528,2011
396,688,2562766371,2011
189,201,2053340132,2011
189,505,2053340132,2011
201,505,2053340132,2011
688,695,2562766371,2011
688,792,2562766371,2011
14,136,2613063338,2011
14,704,2613063338,2011
136,704,2613063338,2011
290,590,2613217466,2011
296,321,2062878466,2011
142,321,2062878466,2011
142,296,2062878466,2011
695,792,2562766371,2011
641,644,2565771448,2011
641,649,2565771448,2011
290,794,2613217466,2011
590,794,2613217466,2011
641,727,2565771448,2011
641,760,2565771448,2011
641,784,2565771448,2011
134,624,2054901346,2011
727,784,2565771448,2011
727,760,2565771448,2011
649,784,2565771448,2011
649,760,2565771448,2011
649,727,2565771448,2011
106,685,1766882528,2011
644,784,2565771448,2011
113,525,2613435647,2011
113,135,2613435647,2011
577,688,2562766371,2011
644,760,2565771448,2011
644,727,2565771448,2011
644,649,2565771448,2011
135,525,2613435647,2011
577,792,2562766371,2011
106,746,1766882528,2011
181,806,1529491534,2011
202,222,3008770717,2011
188,698,2609764586,2011
188,582,2609764586,2011
188,433,2609764586,2011
760,784,2565771448,2011
35,185,1881854520,2011
265,295,2110213069,2011
265,780,2110213069,2011
295,780,2110213069,2011
783,940,2489089210,2011
776,940,2489089210,2011
776,783,2489089210,2011
767,940,2489089210,2011
767,783,2489089210,2011
242,714,2999037481,2011
767,776,2489089210,2011
366,396,2562766371,2011
170,792,2562766371,2011
35,382,1881854520,2011
35,449,1881854520,2011
35,471,1881854520,2011
276,940,2489089210,2011
276,783,2489089210,2011
170,695,2562766371,2011
170,688,2562766371,2011
170,577,2562766371,2011
170,465,2562766371,2011
170,464,2562766371,2011
170,396,2562766371,2011
170,366,2562766371,2011
366,464,2562766371,2011
226,367,2609764586,2011
936,938,2988224507,2011
226,433,2609764586,2011
181,383,1529491534,2011
467,685,1766882528,2011
467,746,1766882528,2011
685,746,1766882528,2011
23,449,1509627195,2011
433,582,2609764586,2011
149,211,2750644320,2011
149,488,2750644320,2011
675,773,2040089115,2011
249,773,2040089115,2011
396,577,2562766371,2011
396,465,2562766371,2011
396,464,2562766371,2011
366,792,2562766371,2011
366,695,2562766371,2011
366,688,2562766371,2011
366,577,2562766371,2011
226,582,2609764586,2011
226,698,2609764586,2011
488,586,2750644320,2011
211,586,2750644320,2011
211,488,2750644320,2011
149,586,2750644320,2011
383,806,1529491534,2011
367,433,2609764586,2011
367,698,2609764586,2011
116,249,2040089115,2011
116,675,2040089115,2011
116,773,2040089115,2011
249,675,2040089115,2011
366,465,2562766371,2011
367,582,2609764586,2011
577,695,2562766371,2011
218,736,2579716123,2012
366,396,2614867683,2012
218,757,2579716123,2012
172,781,2579716123,2012
